# Elapsed time   CPU (%)     Real (MB)   Virtual (MB)
      68.508       46.400      231.574     9868.797
      69.519        8.800      231.574     9868.797
      70.541       27.400      239.113     9876.797
      71.561        7.800      239.113     9876.797
      72.585        7.800      239.113     9876.797
      73.607        9.700      203.309     9841.797
      74.634       10.800      206.062     9845.797
      75.653       10.800      206.828     9850.797
      76.669        7.800      209.500     9853.797
      77.699       14.700      220.051     9865.797
      78.718       41.100      229.789     9866.797
      79.739       14.600      229.789     9866.797
      80.764       10.700      230.047     9866.797
      81.789       26.600      232.359     9869.797
      82.804       11.800      206.699     9845.797
      83.819       20.600      218.148     9856.797
      84.840       50.000      241.062     9877.797
      85.860        9.800      192.520     9822.531
      86.884       15.600      207.773     9846.797
      87.907       23.300      227.312     9865.797
      88.937       24.400      229.152     9866.797
      89.960       78.400      236.578     9872.797
      90.980       35.300      252.816     9890.797
      92.000        8.900      192.574     9822.531
      93.014       10.700      192.574     9822.531
      94.037        8.800      192.574     9822.531
      95.058       25.500      227.391     9865.797
      96.081        8.800      227.391     9865.797
      97.106       37.900      238.168     9874.797
      98.128       23.500      238.840     9875.797
      99.150        8.900      238.840     9875.797
     100.166       30.400      230.305     9867.797
     101.188        8.800      230.305     9867.797
     102.209       12.700      230.305     9867.797
     103.231        7.900      192.684     9822.531
     104.248       23.500      227.941     9865.797
     105.269        6.800      192.707     9822.531
     106.293        7.800      192.707     9822.531
     107.320       10.800      207.922     9846.797
     108.338       17.700      226.371     9864.797
     109.355        7.800      192.719     9822.531
     110.377        9.800      192.719     9822.531
     111.395        6.900      192.719     9822.531
     112.413       12.600      209.512     9847.797
     113.440        9.900      213.121     9851.797
     114.454       22.400      228.473     9865.797
     115.485       16.500      229.246     9865.797
     116.511       21.600      229.367     9866.797
     117.526       12.700      231.395     9867.797
     118.553        6.900      231.395     9867.797
     119.566       10.800      231.395     9867.797
     120.586        6.900      192.781     9822.531
     121.605        7.900      192.781     9822.531
     122.623        7.800      192.781     9822.531
     123.648        5.900      192.781     9822.531
     124.664        8.800      192.781     9822.531
     125.689       10.700      192.781     9822.531
     126.717       20.600      220.035     9858.797
     127.736        7.800      192.895     9822.531
     128.762       17.600      217.574     9855.797
     129.787        9.800      192.898     9822.531
     130.801       14.700      211.863     9849.797
     131.822        8.800      212.375     9850.797
     132.843        8.800      214.828     9854.797
     133.869       22.600      226.047     9863.797
     134.888       25.500      228.062     9864.797
     135.906       55.900      237.164     9872.797
     136.927        7.800      237.164     9872.797
     137.948       29.600      237.223     9872.797
     138.961       11.700      237.480     9872.797
     139.987       10.900      208.488     9845.797
     141.000       26.600      231.164     9868.797
     142.016        8.800      193.547     9822.531
     143.038        6.900      193.547     9822.531
     144.051        5.900      193.547     9822.531
     145.075       10.800      193.816     9822.531
     146.095        6.800      193.816     9822.531
     147.120        9.700      207.078     9843.797
     148.148       12.700      210.363     9847.797
     149.178        7.800      193.816     9822.531
     150.200        6.800      193.816     9822.531
     151.224       23.600      227.156     9863.797
     152.241       10.800      227.664     9863.797
     153.260        8.900      193.828     9822.531
     154.274        9.800      205.633     9842.797
     155.292        8.700      206.277     9844.797
     156.325       38.300      229.645     9865.797
     157.344        8.900      194.129     9822.531
     158.359       24.600      229.383     9865.797
     159.377       14.800      230.152     9865.797
     160.392        7.800      230.152     9865.797
     161.414       31.400      230.000     9865.797
     162.438       11.700      194.434     9822.531
     163.464        6.800      194.434     9822.531
     164.493        7.800      194.434     9822.531
     165.514        4.900      194.434     9822.531
     166.533       19.600      223.652     9859.797
     167.556        7.800      194.441     9822.531
     168.574        8.900      194.699     9822.531
     169.588        5.900      194.699     9822.531
     170.607        7.800      194.699     9822.531
     171.631        5.900      194.699     9822.531
     172.655        7.900      194.699     9822.531
     173.673        8.800      194.957     9822.531
     174.688        7.900      194.957     9822.531
     175.705       12.600      213.066     9848.797
     176.733       27.500      232.609     9867.797
     177.752        7.900      194.973     9822.531
     178.781        4.900      194.973     9822.531
     179.798        8.800      195.488     9822.531
     180.815        5.900      195.488     9822.531
     181.836        6.900      195.488     9822.531
     182.853        7.800      195.488     9822.531
     183.884        8.800      207.926     9843.797
     184.906        6.800      195.488     9822.531
     185.936        8.800      195.488     9822.531
     186.964        6.800      195.488     9822.531
     187.988       17.700      217.789     9852.797
     189.006        6.800      218.352     9853.797
     190.032        8.900      206.445     9841.797
     191.048        5.900      195.500     9822.531
     192.068       10.800      195.758     9822.531
     193.090        6.900      195.758     9822.531
     194.111        6.800      195.758     9822.531
     195.134        7.900      195.758     9822.531
     196.152        5.900      195.758     9822.531
     197.169        9.800      196.016     9822.531
     198.195        7.800      196.016     9822.531
     199.211        6.900      196.016     9822.531
     200.226        5.900      196.016     9822.531
     201.240        6.900      196.016     9822.531
     202.260       32.300      231.562     9865.797
     203.284       10.800      231.562     9865.797
     204.296        7.900      196.047     9822.531
     205.312        5.900      196.047     9822.531
     206.334        7.800      196.047     9822.531
     207.355        7.800      196.047     9822.531
     208.377        7.800      207.102     9842.797
     209.401        8.800      196.305     9822.531
     210.422        9.800      208.988     9843.797
     211.440        7.800      196.309     9822.531
     212.464        6.800      196.309     9822.531
     213.489        7.800      196.309     9822.531
     214.522       13.600      213.086     9847.797
     215.539        6.900      196.309     9822.531
     216.557        7.900      196.309     9822.531
     217.573        5.900      196.309     9822.531
     218.597        7.800      196.309     9822.531
     219.622        5.900      196.309     9822.531
     220.644       12.800      208.434     9843.797
     221.661       17.500      221.586     9856.797
     222.691        8.800      196.316     9822.531
     223.716        5.900      196.316     9822.531
     224.734        5.900      196.316     9822.531
     225.750        7.900      196.316     9822.531
     226.766        6.900      196.316     9822.531
     227.784       10.800      212.621     9847.797
     228.803        8.900      196.316     9822.531
     229.820        5.900      196.316     9822.531
     230.842        9.800      196.316     9822.531
     231.867        9.900      209.262     9843.797
     232.881       11.800      208.438     9842.797
     233.903       14.700      219.898     9855.797
     234.924       14.600      231.145     9865.797
     235.948       10.700      231.512     9865.797
     236.974        7.900      196.348     9822.531
     237.993       16.600      218.180     9853.797
     239.016        8.900      223.328     9859.797
     240.032        6.900      223.328     9859.797
     241.054       10.700      228.133     9864.797
     242.078       25.400      231.980     9865.797
     243.101       38.200      235.285     9867.797
     244.122       36.300      235.285     9867.797
     245.141       16.600      235.840     9868.797
     246.171        6.800      235.840     9868.797
     247.200        7.900      235.840     9868.797
     248.218       25.300      235.887     9868.797
     249.247       28.300      238.199     9870.797
     250.271        6.900      238.199     9870.797
     251.286        7.900      196.637     9822.531
     252.304        7.800      196.637     9822.531
     253.334        6.900      196.637     9822.531
     254.356       15.700      217.195     9851.797
     255.371        6.900      196.641     9822.531
     256.392        7.800      196.641     9822.531
     257.413        7.800      196.641     9822.531
     258.442       18.600      221.273     9855.797
     259.462       10.700      196.672     9822.531
     260.491        6.800      196.672     9822.531
     261.517        6.900      196.672     9822.531
     262.536        6.800      196.672     9822.531
     263.563        7.800      196.672     9822.531
     264.582        7.800      196.672     9822.531
     265.607        7.800      196.672     9822.531
     266.630        6.900      196.672     9822.531
     267.662        5.900      196.672     9822.531
     268.676        6.800      196.672     9822.531
     269.698        7.900      196.672     9822.531
     270.715        8.900      196.672     9822.531
     271.731        9.700      209.625     9843.797
     272.757        6.800      196.672     9822.531
     273.785        8.900      209.051     9843.797
     274.804        7.800      209.309     9843.797
     275.825       11.800      216.199     9850.797
     276.844        5.900      196.934     9822.531
     277.861       31.200      234.199     9866.797
     278.889        8.900      234.199     9866.797
     279.904       11.800      234.480     9866.797
     280.922        7.900      196.973     9822.531
     281.941        8.800      196.973     9822.531
     282.967       36.200      232.809     9865.797
     283.988        7.900      197.012     9822.531
     285.006        7.800      197.012     9822.531
     286.029        7.900      197.012     9822.531
     287.047       17.500      221.559     9855.797
     288.074       17.600      232.211     9865.797
     289.093        8.900      197.027     9822.531
     290.107        5.900      197.027     9822.531
     291.120        5.900      197.027     9822.531
     292.139       32.400      235.914     9868.797
     293.158        6.800      197.078     9822.531
     294.184        6.800      197.078     9822.531
     295.210       25.300      233.672     9866.797
     296.238        8.800      197.105     9822.531
     297.262        4.900      197.105     9822.531
     298.279        8.800      197.105     9822.531
     299.302        5.800      197.105     9822.531
     300.330        6.800      197.105     9822.531
     301.352        5.900      197.105     9822.531
     302.372        7.800      197.105     9822.531
     303.391        4.900      197.105     9822.531
     304.414        8.800      197.105     9822.531
     305.432        8.800      197.105     9822.531
     306.457        5.900      197.105     9822.531
     307.471        9.800      197.105     9822.531
     308.491        5.800      197.105     9822.531
     309.517        6.900      197.105     9822.531
     310.536        8.800      197.105     9822.531
     311.569        8.700      211.633     9846.797
     312.588        9.900      214.512     9848.797
     313.600        8.900      197.109     9822.531
     314.622        5.800      197.109     9822.531
     315.642        6.900      197.109     9822.531
     316.660       19.600      222.219     9856.797
     317.676        8.800      197.117     9822.531
     318.696        6.900      197.117     9822.531
     319.714        6.800      197.117     9822.531
     320.738       15.700      222.523     9856.797
     321.758       14.700      230.004     9863.797
     322.781        7.800      197.145     9822.531
     323.801       10.900      210.941     9845.797
     324.818        6.900      197.145     9822.531
     325.833       29.400      231.309     9864.797
     326.855        5.900      197.340     9822.531
     327.878        7.900      197.340     9822.531
     328.892       16.600      217.227     9851.797
     329.915        6.900      197.348     9822.531
     330.929        6.900      197.348     9822.531
     331.944        4.900      197.348     9822.531
     332.966        7.900      209.543     9843.797
     333.984        6.900      197.352     9822.531
     335.002        7.800      197.352     9822.531
     336.028        5.900      197.352     9822.531
     337.051        6.900      197.352     9822.531
     338.066        6.900      197.352     9822.531
     339.088        6.900      197.352     9822.531
     340.103        7.900      197.352     9822.531
     341.121        9.800      197.352     9822.531
     342.144        5.900      197.352     9822.531
     343.159        6.800      197.352     9822.531
     344.187        5.800      197.352     9822.531
     345.212        6.900      197.352     9822.531
     346.228       14.800      216.992     9850.797
     347.252        6.800      197.355     9822.531
     348.281        7.800      197.355     9822.531
     349.303        5.900      197.355     9822.531
     350.318        5.900      197.355     9822.531
     351.337        9.800      197.355     9822.531
     352.363        4.900      197.355     9822.531
     353.378        7.800      197.355     9822.531
     354.403        6.800      197.355     9822.531
     355.428        8.800      211.074     9844.797
     356.447        6.900      197.355     9822.531
     357.469        6.800      197.355     9822.531
     358.491        7.900      197.355     9822.531
     359.505        6.800      197.355     9822.531
     360.528       22.700      227.125     9860.797
     361.542        6.900      197.375     9822.531
     362.557       10.800      211.145     9844.797
     363.576        4.900      197.375     9822.531
     364.590        6.900      197.375     9822.531
     365.607       37.400      234.062     9866.797
     366.622        8.900      197.406     9822.531
     367.640        6.800      197.406     9822.531
     368.668        6.800      197.406     9822.531
     369.688       13.800      197.406     9822.531
     370.706        7.800      197.406     9822.531
     371.726        6.900      197.406     9822.531
     372.749        6.800      197.406     9822.531
     373.768        8.800      197.406     9822.531
     374.788        8.900      197.406     9822.531
     375.800        6.800      197.406     9822.531
     376.824       27.600      232.793     9865.797
     377.840        7.800      197.414     9822.531
     378.865        6.900      197.414     9822.531
     379.882        7.800      197.414     9822.531
     380.902        6.900      197.414     9822.531
     381.924        5.900      197.414     9822.531
     382.951        6.800      197.414     9822.531
     383.972        7.900      197.414     9822.531
     384.992        4.900      197.414     9822.531
     386.006        7.800      197.414     9822.531
     387.028        6.900      209.285     9842.797
     388.045        7.800      197.414     9822.531
     389.072        6.900      197.414     9822.531
     390.095        7.900      197.414     9822.531
     391.109        7.900      197.414     9822.531
     392.126        4.900      197.414     9822.531
     393.152        7.800      197.414     9822.531
     394.174        7.900      197.414     9822.531
     395.187        6.800      197.414     9822.531
     396.211        6.900      197.414     9822.531
     397.230        6.900      197.414     9822.531
     398.251        9.700      197.414     9822.531
     399.278        6.900      197.414     9822.531
     400.296        5.800      197.414     9822.531
     401.323        8.800      197.414     9822.531
     402.338        8.900      197.414     9822.531
     403.355       36.300      236.324     9868.797
     404.371        9.800      197.434     9822.531
     405.389        8.800      209.895     9844.797
     406.416        7.800      197.434     9822.531
     407.435       23.700      198.723     9822.531
     408.447        5.800      198.723     9822.531
     409.478        7.800      198.723     9822.531
     410.507        6.800      198.723     9822.531
     411.528        5.900      198.723     9822.531
     412.549        6.800      198.723     9822.531
     413.578        5.900      198.723     9822.531
     414.595        7.800      198.723     9822.531
     415.613       29.400      198.723     9822.531
     416.634        8.800      198.723     9822.531
     417.654        4.900      198.723     9822.531
     418.678        6.900      198.723     9822.531
     419.689        7.900      198.723     9822.531
     420.705        7.800      198.723     9822.531
     421.734        5.800      198.723     9822.531
     422.761        6.900      198.723     9822.531
     423.780       25.700      198.723     9822.531
     424.796        4.900      198.723     9822.531
     425.813        6.800      198.723     9822.531
     426.837        6.800      198.723     9822.531
     427.862        7.900      198.723     9822.531
     428.881        7.800      198.723     9822.531
     429.904        5.900      198.723     9822.531
     430.919        7.800      198.723     9822.531
     431.939       27.500      215.047     9847.797
     432.956        7.800      198.727     9822.531
     433.981        8.800      198.727     9822.531
     435.005        5.900      198.727     9822.531
     436.020        7.900      198.727     9822.531
     437.034        7.900      198.727     9822.531
     438.056        5.800      198.727     9822.531
     439.095        6.900      198.727     9822.531
     440.116       30.900      215.547     9847.797
     441.148      105.700      243.688     9873.797
     442.171        7.800      198.824     9822.531
     443.195        5.900      198.824     9822.531
     444.217        7.900      198.824     9822.531
     445.235        7.900      198.824     9822.531
     446.254        6.800      198.824     9822.531
     447.276        6.900      198.824     9822.531
     448.293       29.500      198.824     9822.531
     449.309        6.800      198.824     9822.531
     450.338        5.900      198.824     9822.531
     451.356        5.900      198.824     9822.531
     452.372        7.900      198.824     9822.531
     453.384        6.900      198.824     9822.531
     454.406        6.900      198.824     9822.531
     455.421        5.900      198.824     9822.531
     456.441       28.400      198.824     9822.531
     457.462        7.800      198.824     9822.531
     458.484        6.900      198.824     9822.531
     459.503        6.900      198.824     9822.531
     460.520        6.900      198.824     9822.531
     461.537        4.900      198.824     9822.531
     462.563        6.800      198.824     9822.531
     463.588        6.900      198.824     9822.531
     464.609       27.700      198.824     9822.531
     465.620        5.900      198.824     9822.531
     466.633        5.900      198.824     9822.531
     467.647        5.800      198.824     9822.531
     468.674        7.900      199.473     9822.531
     469.688        5.900      204.363     9822.531
     470.712        7.800      207.199     9822.531
     471.732        6.800      208.230     9822.531
     472.776        7.700      213.645     9822.531
     473.790        5.900      218.543     9822.531
     474.810        7.800      223.691     9822.531
     475.836        7.800      228.848     9822.531
     476.856        5.900      234.004     9822.531
     477.876        6.900      239.160     9822.531
     478.895        6.800      245.090     9822.531
     479.922        6.900      250.504     9822.531
     480.943        6.900      255.652     9822.531
     481.964        6.800      260.809     9822.531
     482.988        6.800      265.707     9822.531
     484.014        5.900      271.121     9822.531
     485.036        6.900      276.012     9822.531
     486.056        7.900      281.168     9822.531
     487.073        7.800      286.324     9822.531
     488.101        7.800      291.738     9822.531
     489.127        6.800      296.379     9822.531
     490.154        6.800      302.051     9822.531
     491.182        7.800      307.457     9822.531
     492.201        6.900      312.871     9822.531
     493.214       10.800      319.059     9822.531
     494.230        6.900      319.059     9822.531
     495.252        7.800      319.059     9822.531
     496.270        6.900      319.059     9822.531
     497.288        5.900      319.059     9822.531
     498.312        6.800      319.059     9822.531
     499.330        5.900      319.059     9822.531
     500.344        7.800      319.059     9822.531
     501.369        6.900      319.059     9822.531
     502.386        5.900      319.059     9822.531
     503.402        4.900      319.059     9822.531
     504.429        6.900      319.059     9822.531
     505.451        6.900      319.059     9822.531
     506.468        6.900      319.059     9822.531
     507.482        6.900      319.059     9822.531
     508.502       14.700      339.992     9852.797
     509.527        6.900      319.062     9822.531
     510.542        6.800      319.062     9822.531
     511.565        5.900      319.062     9822.531
     512.582        5.900      319.062     9822.531
     513.597        5.900      319.062     9822.531
     514.623        8.800      323.441     9822.531
     515.642       12.700      346.074     9853.797
     516.670       16.600      360.359     9866.797
     517.693        5.800      323.465     9822.531
     518.720        6.800      323.465     9822.531
     519.750        6.900      323.465     9822.531
     520.770        7.900      323.465     9822.531
     521.786        6.900      323.465     9822.531
     522.802        6.800      323.465     9822.531
     523.825        6.900      323.465     9822.531
     524.839        5.900      323.465     9822.531
     525.861        6.900      323.465     9822.531
     526.877        7.800      333.465     9841.797
     527.907       14.700      344.520     9851.797
     528.928        7.800      323.469     9822.531
     529.952        6.800      323.469     9822.531
     530.978        6.800      323.469     9822.531
     532.001        4.900      323.469     9822.531
     533.014        6.900      323.469     9822.531
     534.032        5.800      323.469     9822.531
     535.058        5.900      323.469     9822.531
     536.075        9.800      323.469     9822.531
     537.108        6.800      323.469     9822.531
     538.126        6.900      323.469     9822.531
     539.140        6.800      323.469     9822.531
     540.165        6.900      323.469     9822.531
     541.182        6.900      323.469     9822.531
     542.197        6.900      323.469     9822.531
     543.214        4.900      323.469     9822.531
     544.231        7.800      323.469     9822.531
     545.258        5.900      323.469     9822.531
     546.281        6.800      323.469     9822.531
     547.309        6.800      323.469     9822.531
     548.332        7.800      323.469     9822.531
     549.359        5.900      323.469     9822.531
     550.378        7.900      323.469     9822.531
     551.392        6.900      323.469     9822.531
     552.414        5.800      323.469     9822.531
     553.445        6.800      323.469     9822.531
     554.466        7.800      323.469     9822.531
     555.484        5.900      323.469     9822.531
     556.504        9.800      325.273     9822.531
     557.525        5.800      325.273     9822.531
     558.551        7.800      325.273     9822.531
     559.570        5.900      325.273     9822.531
     560.583        6.900      325.273     9822.531
     561.600        6.800      325.273     9822.531
     562.620        5.900      325.273     9822.531
     563.633        5.900      325.273     9822.531
     564.651        6.900      325.273     9822.531
     565.667        7.900      325.273     9822.531
     566.682        5.900      325.273     9822.531
     567.699        7.900      325.273     9822.531
     568.715        5.800      325.273     9822.531
     569.743        6.900      325.273     9822.531
     570.762        6.900      325.273     9822.531
     571.778        6.900      325.273     9822.531
     572.800        5.900      325.273     9822.531
     573.817        7.800      325.273     9822.531
     574.836        6.900      325.273     9822.531
     575.852        6.900      325.273     9822.531
     576.873        9.900      325.273     9822.531
     577.888        6.800      325.273     9822.531
     578.919        6.800      325.273     9822.531
     579.942        6.900      325.273     9822.531
     580.960        6.900      325.273     9822.531
     581.978        6.800      325.273     9822.531
     582.998        7.800      325.273     9822.531
     584.020        6.900      325.273     9822.531
     585.035        7.800      325.273     9822.531
     586.064        6.900      325.273     9822.531
     587.083        7.800      325.273     9822.531
     588.104        5.800      325.273     9822.531
     589.128        7.900      325.273     9822.531
     590.148        5.900      325.273     9822.531
     591.174        6.800      325.273     9822.531
     592.193        6.900      325.273     9822.531
     593.212        8.700      325.273     9822.531
     594.245        5.900      325.273     9822.531
     595.265        6.900      325.273     9822.531
     596.283        7.800      325.273     9822.531
     597.303        5.900      325.273     9822.531
     598.324       11.800      327.336     9822.531
     599.342        6.900      327.336     9822.531
     600.360        5.900      327.336     9822.531
     601.384        6.800      327.336     9822.531
     602.409        6.900      327.336     9822.531
     603.432        5.900      327.336     9822.531
     604.453        6.800      327.336     9822.531
     605.477        7.900      327.336     9822.531
     606.492        5.900      327.336     9822.531
     607.508        5.900      327.336     9822.531
     608.529        5.800      327.336     9822.531
     609.557        5.900      327.336     9822.531
     610.576        7.800      327.336     9822.531
     611.602        7.800      327.336     9822.531
     612.633        5.800      327.336     9822.531
     613.657        5.900      327.336     9822.531
     614.674        5.900      327.336     9822.531
     615.701        5.900      327.336     9822.531
     616.719        6.900      327.336     9822.531
     617.751        6.700      327.336     9822.531
     618.773        8.800      327.336     9822.531
     619.794        5.900      327.336     9822.531
     620.819        7.800      327.336     9822.531
     621.838        5.900      327.336     9822.531
     622.860        6.800      327.336     9822.531
     623.890        5.900      327.336     9822.531
     624.909        8.800      327.336     9822.531
     625.933        6.900      327.336     9822.531
     626.952        6.800      327.336     9822.531
     627.980        7.800      327.336     9822.531
     629.008        5.900      327.336     9822.531
     630.023        5.900      327.336     9822.531
     631.046        6.700      327.336     9822.531
     632.080        5.800      327.336     9822.531
     633.100        6.600      327.336     9822.531
     634.156        5.900      327.336     9822.531
     635.176        6.800      327.336     9822.531
     636.200        5.900      327.336     9822.531
     637.224        6.900      327.336     9822.531
     638.242        6.900      327.336     9822.531
     639.262       11.800      328.926     9822.531
     640.281        6.900      328.926     9822.531
     641.299        6.800      328.926     9822.531
     642.332        4.900      328.926     9822.531
     643.349        8.800      328.926     9822.531
     644.368        6.900      328.926     9822.531
     645.388        6.800      328.926     9822.531
     646.411        6.800      328.926     9822.531
     647.437        6.800      328.926     9822.531
     648.460        6.900      328.926     9822.531
     649.479        5.900      328.926     9822.531
     650.502        6.900      328.926     9822.531
     651.513        6.800      328.926     9822.531
     652.538        9.800      342.742     9844.797
     653.558        6.900      328.930     9822.531
     654.576        4.900      328.930     9822.531
     655.603        7.800      328.930     9822.531
     656.625       48.800      375.719     9877.797
     657.649        8.800      328.949     9822.531
     658.676        5.900      328.949     9822.531
     659.692       11.700      328.949     9822.531
     660.719        6.800      328.949     9822.531
     661.743        6.900      328.949     9822.531
     662.764        5.900      328.949     9822.531
     663.781        6.800      328.949     9822.531
     664.807        5.900      328.949     9822.531
     665.832        5.900      328.949     9822.531
     666.852        5.900      328.949     9822.531
     667.876        7.900      328.949     9822.531
     668.894        6.900      328.949     9822.531
     669.914        5.900      328.949     9822.531
     670.938        6.800      328.949     9822.531
     671.966        7.900      328.949     9822.531
     672.980        5.900      328.949     9822.531
     674.000        6.800      328.949     9822.531
     675.026        5.900      328.949     9822.531
     676.042        6.900      328.949     9822.531
     677.062        6.800      328.949     9822.531
     678.086        8.800      328.949     9822.531
     679.103       25.400      364.852     9865.797
     680.128       10.800      330.246     9822.531
     681.143        8.800      330.246     9822.531
     682.170        6.900      330.246     9822.531
     683.186       15.700      358.746     9859.797
     684.208       38.100      375.461     9874.797
     685.230        6.900      330.277     9822.531
     686.246        7.800      341.328     9841.797
     687.264        6.900      330.277     9822.531
     688.279        5.800      330.277     9822.531
     689.307        5.900      330.277     9822.531
     690.322        7.900      330.277     9822.531
     691.339        8.800      342.438     9842.797
     692.368        5.900      330.277     9822.531
     693.388        6.900      330.277     9822.531
     694.409        8.900      330.277     9822.531
     695.426        6.900      330.277     9822.531
     696.446        7.900      330.277     9822.531
     697.463        5.900      330.277     9822.531
     698.484        4.900      330.277     9822.531
     699.506        6.800      330.277     9822.531
     700.526       11.800      330.277     9822.531
     701.544        5.900      330.277     9822.531
     702.566        7.900      330.277     9822.531
     703.581        7.900      330.277     9822.531
     704.596        6.900      330.277     9822.531
     705.614        5.900      330.277     9822.531
     706.634        7.900      330.277     9822.531
     707.652        6.800      330.277     9822.531
     708.676        6.900      330.277     9822.531
     709.694        6.900      330.277     9822.531
     710.713        6.900      330.277     9822.531
     711.729        6.800      330.277     9822.531
     712.756        7.800      330.277     9822.531
     713.782        4.900      330.277     9822.531
     714.799        7.900      330.277     9822.531
     715.815        6.900      330.277     9822.531
     716.836        8.800      330.277     9822.531
     717.863        6.800      330.277     9822.531
     718.878        5.900      330.277     9822.531
     719.901        6.900      330.277     9822.531
     720.916        6.900      330.277     9822.531
     721.935        9.800      330.277     9822.531
     722.957        6.900      330.277     9822.531
     723.979        6.800      330.277     9822.531
     725.004        5.900      330.277     9822.531
     726.025        7.900      330.277     9822.531
     727.043        7.800      330.277     9822.531
     728.065        4.900      330.277     9822.531
     729.086        6.900      330.277     9822.531
     730.108        6.800      330.277     9822.531
     731.136        6.900      330.277     9822.531
     732.157       11.800      347.340     9847.797
     733.182        9.700      330.281     9822.531
     734.216        7.800      330.281     9822.531
     735.238        6.900      330.281     9822.531
     736.253        6.800      330.281     9822.531
     737.277        6.900      330.281     9822.531
     738.297        6.800      330.281     9822.531
     739.320        7.800      330.281     9822.531
     740.341        5.900      330.281     9822.531
     741.357       12.700      330.281     9822.531
     742.378        6.900      330.281     9822.531
     743.395        6.900      330.281     9822.531
     744.413        5.900      330.281     9822.531
     745.428        6.900      330.281     9822.531
     746.447        5.900      330.281     9822.531
     747.470        6.900      330.281     9822.531
     748.488        5.900      330.281     9822.531
     749.500        6.900      330.281     9822.531
     750.517        5.900      330.281     9822.531
     751.540        7.900      330.281     9822.531
     752.555        5.900      330.281     9822.531
     753.570        7.800      330.281     9822.531
     754.595        6.900      330.281     9822.531
     755.616        6.900      330.281     9822.531
     756.634        5.900      330.281     9822.531
     757.652        4.900      330.281     9822.531
     758.669        5.900      330.281     9822.531
     759.690        5.900      330.281     9822.531
     760.709        6.900      330.281     9822.531
     761.724       10.800      330.281     9822.531
     762.742        7.800      330.281     9822.531
     763.771        6.800      330.281     9822.531
     764.794        5.900      330.281     9822.531
     765.808        7.900      330.281     9822.531
     766.825        6.900      330.281     9822.531
     767.838        6.900      330.281     9822.531
     768.858        5.900      330.281     9822.531
     769.873        5.900      330.281     9822.531
     770.889        7.900      330.281     9822.531
     771.908        6.900      330.281     9822.531
     772.931        5.900      330.281     9822.531
     773.944        5.900      330.281     9822.531
     774.963        5.900      330.281     9822.531
     775.984        6.800      330.281     9822.531
     777.012        7.800      330.281     9822.531
     778.037        6.900      330.281     9822.531
     779.057        6.900      330.281     9822.531
     780.075        6.800      330.281     9822.531
     781.096        5.900      330.281     9822.531
     782.113       11.800      330.281     9822.531
     783.133        8.800      330.281     9822.531
     784.160        6.900      330.281     9822.531
     785.174        7.800      330.281     9822.531
     786.193        6.800      330.281     9822.531
     787.218        6.900      330.281     9822.531
     788.234        7.900      330.281     9822.531
     789.248        4.900      330.281     9822.531
